entryID	repID	eValue
A0A2E7SNR0	A0A067KEH6	2024894
A0A2E8NJ30	A0A067KEH6	1913989
A0A2E8XNG1	A0A067KEH6	1913988
A0A2E8Y0C3	A0A067KEH6	2024894
A0A2E8YFD9	A0A067KEH6	2026796
A0A2E9A6P8	A0A067KEH6	1916082
A0A2E9LZU7	A0A067KEH6	2026743
A0A2F0AN84	A0A067KEH6	2026763
A0A2G2VIZ3	A0A067KEH6	33114
A0A2G2VUL9	A0A067KEH6	33114
A0A2G2XEE5	A0A067KEH6	33114
A0A2G2XLA4	A0A067KEH6	33114
A0A2G2XQ11	A0A067KEH6	33114
A0A2G2ZWJ3	A0A067KEH6	4072
A0A2G3BGE7	A0A067KEH6	80379
A0A2G3BN79	A0A067KEH6	80379
A0A2G3C900	A0A067KEH6	80379
A0A2G3D549	A0A067KEH6	80379
A0A2G3D8E9	A0A067KEH6	80379
A0A2G5FBD1	A0A067KEH6	218851
A0A2G7G8T5	A0A067KEH6	656916
A0A2G8LQP1	A0A067KEH6	307972
A0A2H0I8G2	A0A067KEH6	1974024
A0A2H0N7G4	A0A067KEH6	1974653
A0A2H3BEB1	A0A067KEH6	1076256
A0A2H3C1R6	A0A067KEH6	1076256
A0A2H3S601	A0A067KEH6	5127
A0A2H5NTX3	A0A067KEH6	55188
A0A2H5NTX5	A0A067KEH6	55188
A0A2H5PMG3	A0A067KEH6	55188
A0A2H5Q693	A0A067KEH6	55188
A0A2I0ATP6	A0A067KEH6	1088818
A0A2I0IX27	A0A067KEH6	22663
A0A2I0WFM7	A0A067KEH6	906689
A0A2I0WGR3	A0A067KEH6	906689
A0A2I4GM93	A0A067KEH6	51240
A0A2I4H6V5	A0A067KEH6	51240
A0A2J5I9D4	A0A067KEH6	482145
A0A2J6KCG2	A0A067KEH6	4236
A0A2J6LIH4	A0A067KEH6	4236
A0A2J6LJQ4	A0A067KEH6	4236
A0A2J6T362	A0A067KEH6	1095630
A0A2K0T2L6	A0A067KEH6	398673
A0A2K1KBK0	A0A067KEH6	3218
A0A2K1QKI1	A0A067KEH6	2082308
A0A2K3L5A7	A0A067KEH6	57577
A0A2K9NSG3	A0A067KEH6	960
A0A2M8J1Z8	A0A067KEH6	2029104
A0A2M9B0E1	A0A067KEH6	2035248
A0A2N3Y5Z0	A0A067KEH6	60894
A0A2N6AJZ8	A0A067KEH6	2053306
A0A2N8P3D9	A0A067KEH6	66423
A0A2N9FF17	A0A067KEH6	28930
A0A2N9I9X9	A0A067KEH6	28930
A0A2N9IBG1	A0A067KEH6	28930
A0A2P5AXJ5	A0A067KEH6	3476
A0A2P5EV90	A0A067KEH6	63057
A0A2P5HTQ7	A0A067KEH6	158607
A0A2P5I065	A0A067KEH6	158607
A0A2P5WUA7	A0A067KEH6	3634
A0A2P6RI35	A0A067KEH6	74649
A0A2P6V7G6	A0A067KEH6	554055
A0A2P8FG61	A0A067KEH6	1662395
A0A2R6PE27	A0A067KEH6	1590841
A0A2R6QCG1	A0A067KEH6	1590841
A0A2R6R4F9	A0A067KEH6	1590841
A0A2R6W5D8	A0A067KEH6	3197
A0A2S3HRK5	A0A067KEH6	206008
A0A2S3IJI1	A0A067KEH6	206008
A0A2S4IIF4	A0A067KEH6	129138
A0A2S4ZL21	A0A067KEH6	2080745
A0A2S5TQE5	A0A067KEH6	2083279
A0A2S6BYU7	A0A067KEH6	357750
A0A2S6C1Q7	A0A067KEH6	357750
A0A2S6QIR7	A0A067KEH6	2013107
A0A2S6QKQ9	A0A067KEH6	2013107
A0A2S6TX98	A0A067KEH6	2013073
A0A2S6TYE0	A0A067KEH6	2013073
A0A2S7PJV2	A0A067KEH6	2070414
A0A2S7PSI0	A0A067KEH6	2070412
A0A2S7Q982	A0A067KEH6	2070412
A0A2S7T4Y2	A0A067KEH6	754435
A0A2T3A444	A0A067KEH6	2025994
A0A2T3B7X6	A0A067KEH6	857342
A0A2T7CB81	A0A067KEH6	1504633
A0A2U1KPI0	A0A067KEH6	35608
A0A2U1PT34	A0A067KEH6	35608
A0A2V1BIS3	A0A067KEH6	1485229
A0A2V1DBE5	A0A067KEH6	97972
A0A2V1DII8	A0A067KEH6	97972
A0A2V3IXS5	A0A067KEH6	448386
A0A2V3IZR2	A0A067KEH6	448386
A0A2V6TJS9	A0A067KEH6	2053607
A0A2V6ZI86	A0A067KEH6	2053607
A0A2V7AM45	A0A067KEH6	2053607
A0A2V7E488	A0A067KEH6	2053607
A0A2W1JSD4	A0A067KEH6	1764569
A0A2W5QHT0	A0A067KEH6	34073
A0A2W6W3M9	A0A067KEH6	1912891
A0A2W6X188	A0A067KEH6	1912891
A0A2W6XL11	A0A067KEH6	1912891
A0A2X4Z8D1	A0A067KEH6	571
A0A2Z7C8X1	A0A067KEH6	472368
A0A314YRB4	A0A067KEH6	2094558
A0A316W6F6	A0A067KEH6	1522189
A0A319A6R8	A0A067KEH6	1450533
A0A319BBT9	A0A067KEH6	1448311
A0A319BV52	A0A067KEH6	1448315
A0A319BXY2	A0A067KEH6	1448315
A0A319DBF8	A0A067KEH6	1448320
A0A349B0D6	A0A067KEH6	2024894
A0A351EQE1	A0A067KEH6	2024894
A0A355S7W5	A0A067KEH6	2026801
A0A364KW61	A0A067KEH6	1196081
A0A364L4F2	A0A067KEH6	1196081
A0A369JBT1	A0A067KEH6	39966
A0A369JMX5	A0A067KEH6	39966
A0A370IEB8	A0A067KEH6	45979
A0A372QGQ0	A0A067KEH6	1803374
A0A378JJT0	A0A067KEH6	190655
A0A378JX98	A0A067KEH6	39962
A0A381SGQ4	A0A067KEH6	408172
A0A381TTP4	A0A067KEH6	408172
A0A382HIB9	A0A067KEH6	408172
A0A382KFN4	A0A067KEH6	408172
A0A384KUB8	A0A067KEH6	3702
A0A395HJD8	A0A067KEH6	1450537
A0A395IXK2	A0A067KEH6	38457
A0A395MV29	A0A067KEH6	2675880
A0A396JFC1	A0A067KEH6	3880
A0A397BVJ3	A0A067KEH6	112090
A0A397J340	A0A067KEH6	1348612
A0A397TNI1	A0A067KEH6	658196
A0A397Z3F3	A0A067KEH6	3711
A0A3B3QTK9	A0A067KEH6	1676925
A0A3B4E0C1	A0A067KEH6	42514
A0A3B5Y771	A0A067KEH6	4565
A0A3B6A1H2	A0A067KEH6	4565
A0A3B9W6G6	A0A067KEH6	2026727
A0A3C1TY05	A0A067KEH6	1913989
A0A3C2B5S9	A0A067KEH6	2024894
A0A3D1XH18	A0A067KEH6	1913989
A0A3D2BUB5	A0A067KEH6	1898112
A0A3D4DQM7	A0A067KEH6	1904441
A0A3D5APS6	A0A067KEH6	1873464
A0A3D5CP29	A0A067KEH6	2026724
A0A3D5DA72	A0A067KEH6	1913989
A0A3D6DG08	A0A067KEH6	2021391
A0A3D8QJT5	A0A067KEH6	1849047
A0A3G1IHK0	A0A067KEH6	644132
A0A3L6Q089	A0A067KEH6	4540
A0A3M6QQT4	A0A067KEH6	1550736
A0A3M7KH69	A0A067KEH6	2483458
A0A3N4LAT2	A0A067KEH6	1051890
A0A3N6RNN3	A0A067KEH6	69181
A0A3P5ZRS8	A0A067KEH6	3711
A0A3P8UFZ9	A0A067KEH6	244447
A0A3Q7ITL5	A0A067KEH6	4081
A0A3R8YMX5	A0A067KEH6	2493092
A0A3S3NU45	A0A067KEH6	337451
A0A3S5J9Z6	A0A067KEH6	1986763
A0A401KVG8	A0A067KEH6	105351
A0A409VFQ3	A0A067KEH6	181874
A0A418SLE2	A0A067KEH6	1537215
A0A421B9Y1	A0A067KEH6	585224
A0A422PJE2	A0A067KEH6	83891
A0A424MXZ8	A0A067KEH6	1986774
A0A425BM03	A0A067KEH6	2487125
A0A427AAT1	A0A067KEH6	4639
A0A427XQ18	A0A067KEH6	105984
A0A430LBD6	A0A067KEH6	1147111
A0A431HKK0	A0A067KEH6	2014784
A0A438MT75	A0A067KEH6	212818
A0A443N214	A0A067KEH6	337451
A0A443NSC3	A0A067KEH6	337451
A0A444CC37	A0A067KEH6	4639
A0A444XWP4	A0A067KEH6	3818
A0A445AHW0	A0A067KEH6	3818
A0A445CSE9	A0A067KEH6	3818
A0A446MTP0	A0A067KEH6	4567
A0A447CLZ1	A0A067KEH6	48703
A0A450WFU3	A0A067KEH6	2126342
A0A482SWW5	A0A067KEH6	1906665
A0A484KL11	A0A067KEH6	132261
A0A484MRC0	A0A067KEH6	132261
A0A498HUE6	A0A067KEH6	3750
A0A498JA21	A0A067KEH6	3750
A0A4D8YGC1	A0A067KEH6	180675
A0A4D8YMB0	A0A067KEH6	180675
A0A4D8Z3Q9	A0A067KEH6	180675
A0A4D8ZI93	A0A067KEH6	180675
A0A4D9A4F5	A0A067KEH6	180675
A0A4P1QYI3	A0A067KEH6	3871
A0A4P1R2K9	A0A067KEH6	3871
A0A4P1R3G1	A0A067KEH6	3871
A0A4Q3JM76	A0A067KEH6	2026763
A0A4Q4VIA6	A0A067KEH6	2211646
A0A4Q4X125	A0A067KEH6	2211644
A0A4Q5XL46	A0A067KEH6	1871071
A0A4Q9NQ23	A0A067KEH6	114155
A0A4Q9VQU1	A0A067KEH6	1549641
A0A4R0Y9K5	A0A067KEH6	2496640
A0A4R3AUU0	A0A067KEH6	2512164
A0A4R5CHA7	A0A067KEH6	2530368
A0A4R7UZA5	A0A067KEH6	502181
A0A4R8RQ14	A0A067KEH6	5466
A0A4S2MQP1	A0A067KEH6	341454
A0A4S3JVN8	A0A067KEH6	1220188
A0A4S4E8G7	A0A067KEH6	542762
A0A4S4L9T0	A0A067KEH6	1095465
A0A4S8JUK0	A0A067KEH6	52838
A0A4S9M393	A0A067KEH6	5580
A0A4T0MY30	A0A067KEH6	1708541
A0A4T0WHZ9	A0A067KEH6	80884
A0A4U0TY97	A0A067KEH6	706561
A0A4U0WAZ7	A0A067KEH6	331657
A0A4U6T1D7	A0A067KEH6	4556
A0A4U6VBW2	A0A067KEH6	4556
A0A4V0X123	A0A067KEH6	1883427
A0A4V3XGY2	A0A067KEH6	2447956
A0A4V6A7T2	A0A067KEH6	43335
A0A4V6A8D7	A0A067KEH6	43335
A0A4W4FDB0	A0A067KEH6	8005
A0A4Y6PVH8	A0A067KEH6	2292766
A0A4Y7KGR5	A0A067KEH6	3469
A0A4Y7KQV5	A0A067KEH6	3469
A0A4Z0M5Y4	A0A067KEH6	2562682
A0A4Z0W969	A0A067KEH6	2759953
A0A4Z1K151	A0A067KEH6	278938
A0A507C5J1	A0A067KEH6	1806994
A0A507EEJ9	A0A067KEH6	109895
A0A507EK53	A0A067KEH6	117820
A0A507FSX0	A0A067KEH6	246404
A0A512NHE2	A0A067KEH6	1230389
A0A517PD29	A0A067KEH6	2527989
A0A519I5I4	A0A067KEH6	50259
A0A520RP08	A0A067KEH6	2510334
A0A524NDH6	A0A067KEH6	2201156
A0A540NRN5	A0A067KEH6	106549
A0A556A6G2	A0A067KEH6	1247510
A0A556A9A4	A0A067KEH6	1247510
A0A556AYS4	A0A067KEH6	1247510
A0A561SJG2	A0A067KEH6	1128676
A0A565CSS3	A0A067KEH6	586526
A0A5B0QIU0	A0A067KEH6	56615
A0A5B6VRL6	A0A067KEH6	47621
A0A5B6VV95	A0A067KEH6	47621
A0A5B8MWE0	A0A067KEH6	1764295
A0A5C2RU67	A0A067KEH6	1328759
A0A5C2T0C9	A0A067KEH6	1328758
A0A5C2T5J5	A0A067KEH6	1328758
A0A5C5T7R8	A0A067KEH6	2599616
A0A5D2P281	A0A067KEH6	34277
A0A5D3B0C1	A0A067KEH6	2591691
A0A5E4PJF2	A0A067KEH6	254247
A0A5E8P5X6	A0A067KEH6	39693
A0A5J5BL21	A0A067KEH6	561372
A0A5J5QIN0	A0A067KEH6	3634
A0A5M3Z602	A0A067KEH6	33178
A0A5N0EEI9	A0A067KEH6	2545717
A0A5N5HKI7	A0A067KEH6	2448454
A0A5N5M397	A0A067KEH6	1571157
A0A5N5PEQ7	A0A067KEH6	1571157
A0A5N6F445	A0A067KEH6	986946
A0A5N6LHT8	A0A067KEH6	192012
A0A5N6PLT7	A0A067KEH6	192012
A0A5N6PLW1	A0A067KEH6	192012
A0A5N6W9Z9	A0A067KEH6	1034304
A0A5N7APC1	A0A067KEH6	61420
A0A5N7BKK0	A0A067KEH6	1226010
A0A5N7DZ74	A0A067KEH6	1825620
A0A5P9PGA4	A0A067KEH6	2653857
A0A5S9YGY0	A0A067KEH6	3702
A0A642UYC5	A0A067KEH6	5481
A0A651EAE8	A0A067KEH6	2480212
A0A653JKU8	A0A067KEH6	2653183
A0A654EHX8	A0A067KEH6	3702
A0A667XQ35	A0A067KEH6	586833
A0A672J340	A0A067KEH6	181472
A0A699IWD5	A0A067KEH6	118510
A0A6A0GXC7	A0A067KEH6	294128
A0A6A1W4F8	A0A067KEH6	262757
A0A6A1WP62	A0A067KEH6	262757
A0A6A2X3Q8	A0A067KEH6	106335
A0A6A2X8J7	A0A067KEH6	106335
A0A6A2XT16	A0A067KEH6	106335
A0A6A2YMV8	A0A067KEH6	106335
A0A6A2YNJ7	A0A067KEH6	106335
A0A6A2YQZ2	A0A067KEH6	106335
A0A6A2ZVZ6	A0A067KEH6	106335
A0A6A3ALS5	A0A067KEH6	106335
A0A6A4HNR7	A0A067KEH6	1447944
A0A6A5BTC9	A0A067KEH6	5763
A0A6A5TPA6	A0A067KEH6	147558
A0A6A5TRI2	A0A067KEH6	147558
A0A6A5TWE7	A0A067KEH6	147558
A0A6A5Y6X3	A0A067KEH6	1450172
A0A6A5YFX9	A0A067KEH6	690887
A0A6A6AZW6	A0A067KEH6	1176127
A0A6A6EV99	A0A067KEH6	1314779
A0A6A6GLH7	A0A067KEH6	302913
A0A6A6H6C3	A0A067KEH6	1048519
A0A6A6H806	A0A067KEH6	1048519
A0A6A6H9P8	A0A067KEH6	1048519
A0A6A6HAV5	A0A067KEH6	1048519
A0A6A6HN46	A0A067KEH6	1048519
A0A6A6HQG2	A0A067KEH6	1048519
A0A6A6LLI0	A0A067KEH6	3981
A0A6A6LLU0	A0A067KEH6	3981
A0A6A6PQG9	A0A067KEH6	245834
A0A6A6RN09	A0A067KEH6	1395130
A0A6A6UD78	A0A067KEH6	703497
A0A6A6VQV0	A0A067KEH6	470096
A0A6A6W5G0	A0A067KEH6	470096
A0A6A6X891	A0A067KEH6	1314802
A0A6B0ZH76	A0A067KEH6	2024894
A0A6C7E9R3	A0A067KEH6	1313172
A0A6F9B6V9	A0A067KEH6	861768
A0A6G1G6S9	A0A067KEH6	1392243
A0A6G1HLQ3	A0A067KEH6	703511
A0A6G1JID6	A0A067KEH6	1168545
A0A6G2S433	A0A067KEH6	2690339
A0A6H0XJM2	A0A067KEH6	286661
A0A6H0XZX3	A0A067KEH6	286661
A0A6I9QQU1	A0A067KEH6	51953
A0A6I9QUY6	A0A067KEH6	51953
A0A6I9RTL5	A0A067KEH6	51953
A0A6I9SW11	A0A067KEH6	4182
A0A6J0NTW2	A0A067KEH6	3726
A0A6J0NZM2	A0A067KEH6	3726
A0A6J0ZME7	A0A067KEH6	108875
A0A6J1BSM7	A0A067KEH6	108875
A0A6J1CI26	A0A067KEH6	3673
A0A6J1GMS4	A0A067KEH6	3662
A0A6J1GPR2	A0A067KEH6	3662
A0A6J1JSZ7	A0A067KEH6	3661
A0A6J1JW96	A0A067KEH6	3661
A0A6J1KPI6	A0A067KEH6	3661
A0A6J3LZB5	A0A067KEH6	1314786
A0A6J5F4B2	A0A067KEH6	627669
A0A6J5USE6	A0A067KEH6	36596
A0A6J5WNS1	A0A067KEH6	36596
A0A6J7FZN5	A0A067KEH6	449393
A0A6J8AX49	A0A067KEH6	42192
A0A6L7KWF5	A0A067KEH6	1913989
A0A6L8CPL6	A0A067KEH6	1913989
A0A6M8HQQ2	A0A067KEH6	1484109
A0A6N2BVP8	A0A067KEH6	4083
A0A6N2DQF9	A0A067KEH6	1967498
A0A6N2L3N6	A0A067KEH6	40686
A0A6N6VJR2	A0A067KEH6	2608632
A0A6N6VQD2	A0A067KEH6	2608632
A0A6N7FPK8	A0A067KEH6	2080302
A0A6N9RS62	A0A067KEH6	2698410
A0A6P2C0P8	A0A067KEH6	2480626
A0A6P3YVZ7	A0A067KEH6	326968
A0A6P3YXF4	A0A067KEH6	326968
A0A6P3ZQP8	A0A067KEH6	326968
A0A6P5ECR3	A0A067KEH6	4615
A0A6P5RYK1	A0A067KEH6	42229
A0A6P5XVX9	A0A067KEH6	66656
A0A6P5Y862	A0A067KEH6	66656
A0A6P5ZNP5	A0A067KEH6	66656
A0A6P6BJB6	A0A067KEH6	66656
A0A6P6BJG6	A0A067KEH6	66656
A0A6P6S9F5	A0A067KEH6	13443
A0A6P6T504	A0A067KEH6	13443
A0A6P6VDC9	A0A067KEH6	13443
A0A6P6VTX6	A0A067KEH6	13443
A0A6P6WIQ2	A0A067KEH6	13443
A0A6P6WQ24	A0A067KEH6	13443
A0A6P6WSD0	A0A067KEH6	13443
A0A6P6WZV6	A0A067KEH6	13443
A0A6P6X9Q4	A0A067KEH6	13443
A0A6P8VG25	A0A067KEH6	8218
A0A6S6UF17	A0A067KEH6	298394
A0A6S7NAR6	A0A067KEH6	75948
A0A6V7PEK3	A0A067KEH6	296719
A0A6V8HHX7	A0A067KEH6	128442
A0A6V8QX64	A0A067KEH6	101201
A0A7C7XCZ2	A0A067KEH6	2080302
A0A7C8IBD1	A0A067KEH6	100035
A0A7C8L8W8	A0A067KEH6	37727
A0A7C9CMG9	A0A067KEH6	393608
A0A7D5V155	A0A067KEH6	500148
A0A7G2MYU5	A0A067KEH6	306
A0A7G8WNB9	A0A067KEH6	2762325
A0A7H8RAF3	A0A067KEH6	121627
A0A7H8RB07	A0A067KEH6	121627
A0A7I8IRY1	A0A067KEH6	51605
A0A7J0EQY3	A0A067KEH6	165716
A0A7J0FZP1	A0A067KEH6	165716
A0A7J0GRX7	A0A067KEH6	165716
A0A7J4H0W4	A0A067KEH6	2163009
A0A7J5EW70	A0A067KEH6	2212474
A0A7J6FNY9	A0A067KEH6	3483
A0A7J6GRS1	A0A067KEH6	3483
A0A7J6HYC3	A0A067KEH6	3483
A0A7J6IS45	A0A067KEH6	1213859
A0A7J6MVJ9	A0A067KEH6	32597
A0A7J7CUV9	A0A067KEH6	458696
A0A7J7DUH6	A0A067KEH6	458696
A0A7J7IQM6	A0A067KEH6	2690220
A0A7J7MYM5	A0A067KEH6	39325
A0A7J7QM00	A0A067KEH6	2650976
A0A7J9DE86	A0A067KEH6	34281
A0A7J9H4A1	A0A067KEH6	34285
A0A7J9JST5	A0A067KEH6	34283
A0A7J9KD12	A0A067KEH6	34283
A0A7J9KMD1	A0A067KEH6	34291
A0A7K1B4E3	A0A067KEH6	1883427
A0A7K1KYU4	A0A067KEH6	2678616
A0A7L4Z6T5	A0A067KEH6	2692233
A0A7M3Z2N9	A0A067KEH6	2163009
A0A7M5UYF4	A0A067KEH6	252671
A0A7M5WXD6	A0A067KEH6	252671
A0A7M7P365	A0A067KEH6	7668
A0A7N0RBA0	A0A067KEH6	63787
A0A7N0REH8	A0A067KEH6	63787
A0A7N0RHN7	A0A067KEH6	63787
A0A7N0T5E7	A0A067KEH6	63787
A0A7N2MTY0	A0A067KEH6	97700
A0A7R6VR37	A0A067KEH6	4113
A0A7R8A386	A0A067KEH6	1069201
A0A7R8AU92	A0A067KEH6	1220207
A0A7S0BDQ9	A0A067KEH6	101924
A0A7S0G2R3	A0A067KEH6	101924
A0A7S0GH18	A0A067KEH6	420281
A0A7S0LEK9	A0A067KEH6	221442
A0A7S0MAV4	A0A067KEH6	233186
A0A7S0Q9C4	A0A067KEH6	221442
A0A7S1AST5	A0A067KEH6	2966
A0A7S1KHF3	A0A067KEH6	1169539
A0A7S1QRC5	A0A067KEH6	2925
A0A7S1SLY3	A0A067KEH6	63592
A0A7S1XIY3	A0A067KEH6	1077150
A0A7S1XP32	A0A067KEH6	124430
A0A7S1Z409	A0A067KEH6	1514140
A0A7S2NT34	A0A067KEH6	1333877
A0A7S2WIA4	A0A067KEH6	96639
A0A7S2X9M9	A0A067KEH6	641309
A0A7S3BFF2	A0A067KEH6	676789
A0A7S3RLZ0	A0A067KEH6	2903
A0A7S3VIW7	A0A067KEH6	3047
A0A7S4DAX6	A0A067KEH6	2829
A0A7S4GIH3	A0A067KEH6	73025
A0A7S4MNB0	A0A067KEH6	1487602
A0A7S4PBQ2	A0A067KEH6	180227
A0A7S4SP59	A0A067KEH6	311494
A0A7S7NRV1	A0A067KEH6	1473598
A0A7T9EPU1	A0A067KEH6	2026786
A0A7V8X242	A0A067KEH6	2080302
A0A7W0FX42	A0A067KEH6	2052176
A0A7W0Q4L9	A0A067KEH6	2026735
A0A7W7Q2L5	A0A067KEH6	1768010
A0A7W7VII5	A0A067KEH6	1768010
A0A7X1P5D7	A0A067KEH6	1891241
A0A7X2FTJ7	A0A067KEH6	2665153
A0A7X4E252	A0A067KEH6	2026742
A0A7X6NZX6	A0A067KEH6	1883427
A0A7Y1SJ08	A0A067KEH6	2026748
A0A7Y1U630	A0A067KEH6	2201156
A0A7Y3ZW77	A0A067KEH6	62763
A0A7Y4UKI7	A0A067KEH6	1978231
A0A7Y4X2R6	A0A067KEH6	2026735
A0A7Y7CFH2	A0A067KEH6	2745200
A0A7Y9MFM1	A0A067KEH6	2723075
A0A803L5H7	A0A067KEH6	63459
A0A803MLX0	A0A067KEH6	63459
A0A803NQW1	A0A067KEH6	3483
A0A804IEC2	A0A067KEH6	214687
A0A804IER0	A0A067KEH6	214687
A0A804J2P4	A0A067KEH6	214687
A0A804KA44	A0A067KEH6	214687
A0A811RVU5	A0A067KEH6	422564
A0A812JYH9	A0A067KEH6	230985
A0A812V9U8	A0A067KEH6	878477
A0A813AFP1	A0A067KEH6	2951
A0A813H7P6	A0A067KEH6	89957
A0A813HL88	A0A067KEH6	89957
A0A813HQZ1	A0A067KEH6	89957
A0A813NHQ7	A0A067KEH6	433720
A0A814GT97	A0A067KEH6	433720
A0A814MEB9	A0A067KEH6	433720
A0A814N5I1	A0A067KEH6	1234261
A0A814TDD3	A0A067KEH6	249248
A0A814VGY9	A0A067KEH6	433720
A0A814W4J6	A0A067KEH6	249248
A0A815ZNG1	A0A067KEH6	249248
A0A818B860	A0A067KEH6	2762512
A0A818ZXD2	A0A067KEH6	433720
A0A819PK16	A0A067KEH6	2762512
A0A820WRF5	A0A067KEH6	2762512
A0A821A7A5	A0A067KEH6	2762512
A0A821YPP0	A0A067KEH6	392032
A0A822AQI7	A0A067KEH6	2762511
A0A830C897	A0A067KEH6	374723
A0A830D509	A0A067KEH6	374723
A0A830HH26	A0A067KEH6	41880
A0A833UVD4	A0A067KEH6	51240
A0A833VQ07	A0A067KEH6	544730
A0A834YX36	A0A067KEH6	13715
A0A834ZR18	A0A067KEH6	13715
A0A834ZT46	A0A067KEH6	13715
A0A835B0N0	A0A067KEH6	1010633
A0A835DA56	A0A067KEH6	13715
A0A835GWL4	A0A067KEH6	261450
A0A835I9X0	A0A067KEH6	261450
A0A835LZ70	A0A067KEH6	261450
A0A835NBV0	A0A067KEH6	1413687
A0A835Q7Z7	A0A067KEH6	51239
A0A835RIH6	A0A067KEH6	51239
A0A835RQI7	A0A067KEH6	51239
A0A835UN36	A0A067KEH6	51239
A0A835XWS8	A0A067KEH6	47281
A0A836CDG4	A0A067KEH6	303371
A0A836XUQ1	A0A067KEH6	1278906
A0A839SN11	A0A067KEH6	1579333
A0A839V5B6	A0A067KEH6	1181271
A0A840S6N4	A0A067KEH6	392593
A0A841NNX6	A0A067KEH6	648755
A0A845WN83	A0A067KEH6	2607821
A0A848Y8R6	A0A067KEH6	1909294
A0A848YK33	A0A067KEH6	1909294
A0A849I0R2	A0A067KEH6	2026754
A0A852VV43	A0A067KEH6	1285192
A0A8A5XN07	A0A067KEH6	160791
A0A8A6JES5	A0A067KEH6	84595
A0A8A8VGG8	A0A067KEH6	76116
A1CMV7	A0A067KEH6	344612
A4I478	A0A067KEH6	5671
A7SVG0	A0A067KEH6	45351
A8TMT8	A0A067KEH6	331869
A9S934	A0A067KEH6	3218
A9T893	A0A067KEH6	3218
A9TPX8	A0A067KEH6	3218
B0BZ49	A0A067KEH6	329726
B0DQI6	A0A067KEH6	486041
B8NXG2	A0A067KEH6	332952
B9RQ95	A0A067KEH6	3988
B9RUX4	A0A067KEH6	3988
C0NP01	A0A067KEH6	447093
C5P681	A0A067KEH6	222929
C5XL35	A0A067KEH6	4558
C6TA05	A0A067KEH6	3847
D0KZ28	A0A067KEH6	555778
D7TPR8	A0A067KEH6	29760
D8QAR2	A0A067KEH6	578458
D8QMT0	A0A067KEH6	88036
D8RNY9	A0A067KEH6	88036
D8T5M6	A0A067KEH6	88036
E1ZNJ4	A0A067KEH6	554065
E4WRW6	A0A067KEH6	34765
E4XPB9	A0A067KEH6	34765
F0XP54	A0A067KEH6	655863
F0Y818	A0A067KEH6	44056
F2UG50	A0A067KEH6	946362
F4S9K7	A0A067KEH6	747676
G2KMD6	A0A067KEH6	856793
G7GF00	A0A067KEH6	1071390
H3NX29	A0A067KEH6	745014
H9AY17	A0A067KEH6	226208
I1JUH5	A0A067KEH6	3847
I1KVA3	A0A067KEH6	3847
I1L9V0	A0A067KEH6	3847
I1MLV5	A0A067KEH6	3847
I1N751	A0A067KEH6	3847
I2IQM7	A0A067KEH6	243261
I3S8P7	A0A067KEH6	3880
J3PJD9	A0A067KEH6	644352
J5QBU6	A0A067KEH6	1186058
K0F7K7	A0A067KEH6	1133849
K1QKU8	A0A067KEH6	29159
K1VRP1	A0A067KEH6	1220162
K2AQ63	A0A067KEH6	77133
K2RRL8	A0A067KEH6	1126212
K4ACP3	A0A067KEH6	4555
K4DI38	A0A067KEH6	4081
K7M3Z2	A0A067KEH6	3847
K7VRH8	A0A067KEH6	4577
K8EDR2	A0A067KEH6	41875
K9RLY7	A0A067KEH6	373994
K9SK01	A0A067KEH6	82654
K9SVA8	A0A067KEH6	1173263
K9V464	A0A067KEH6	1170562
L8HD89	A0A067KEH6	1257118
M0ZL73	A0A067KEH6	4113
M1CC55	A0A067KEH6	4113
M2RLT1	A0A067KEH6	914234
M2YM74	A0A067KEH6	383855
M3A1W5	A0A067KEH6	383855
M4DEB0	A0A067KEH6	51351
M5FSS4	A0A067KEH6	1858805
M5G495	A0A067KEH6	1858805
M5WSX6	A0A067KEH6	3760
N1QWW3	A0A067KEH6	37682
N4XGP2	A0A067KEH6	665024
Q4DWT0	A0A067KEH6	353153
Q4W946	A0A067KEH6	330879
Q4WKX0	A0A067KEH6	330879
Q4WYN9	A0A067KEH6	330879
Q6K332	A0A067KEH6	39947
Q84MB6	A0A067KEH6	3702
Q9C7Z1	A0A067KEH6	3702
Q9C939	A0A067KEH6	3702
Q9M3R7	A0A067KEH6	3702
Q9M5K1	A0A067KEH6	3993
R0GJL4	A0A067KEH6	81985
R0HKQ2	A0A067KEH6	81985
R0HQ16	A0A067KEH6	81985
R1DXR8	A0A067KEH6	2903
R7S328	A0A067KEH6	741275
R7SUV4	A0A067KEH6	732165
R7U412	A0A067KEH6	283909
S3C507	A0A067KEH6	1262450
S3E7Q2	A0A067KEH6	1116229
S7Q2Z3	A0A067KEH6	670483
S9Q108	A0A067KEH6	483514
S9RB73	A0A067KEH6	483514
T0KXV7	A0A067KEH6	1237896
U5D283	A0A067KEH6	13333
V2WUS9	A0A067KEH6	1381753
V2X1B0	A0A067KEH6	1381753
V4LD98	A0A067KEH6	72664
V4SIC5	A0A067KEH6	85681
V4ST91	A0A067KEH6	85681
V4T444	A0A067KEH6	85681
V5FGZ4	A0A067KEH6	1356009
W2LN51	A0A067KEH6	4792
W2NAY7	A0A067KEH6	4792
W3X5G0	A0A067KEH6	1229662
W3XBX3	A0A067KEH6	1229662
W4G3Y4	A0A067KEH6	112090
